company,job title,level,full description,seniority level,employment type,job function,industries,job id
Actalent,Clinical Research Coordinator,Entry level,"Great Opportunity to Join a Growing Team!Long-Term  OpportunityCompetitive  Pay!Required: 2+ years of Clinical Research Coordinator experience  Experience with cardiology or oncology protocols preferred Responsibilities: Maintains knowledge and understanding of assigned protocols.  Supports the coordinators and investigators in identifying, screening, interviewing, and consenting eligible patients for the clinical trial and completing the associated data entry and source documentation in accordance with protocol guidelines, GCP, ICH, local, state and federal standards.  Assists with administrative activities generally associated with the conduct of the clinical trials and support of the department as needed and as trained.  Collects, processes and ships specimens per protocol and regulations as needed and as trained.  Participates in monitor and regulatory audits and routine department meetings as needed.  Performs other tasks, duties, or responsibilities as assigned or needed for the effective, safe, or efficient functioning/operation of the department. About ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,"Research, Analyst, and Information Technology",Business Consulting and Services,3868744311
Actalent,Archivist,Entry level,"Description:The QA Records Management Specialist is responsible for applying established policies and procedures to facilitate the management of physical records in a GxP environment. They will classify, code, process, store, retrieve, preserve, and destroy incoming and existing records as per the system set in place. They work closely with all levels of the organization, assisting with the management of information throughout the organization to ensure compliance with legal, regulatory, and operational requirements and standard operating procedures.Responsibilities: Support the records management program to ensure that the maintenance, retrieval, inventory, retention, and destruction of all records is in accordance with retention policy. Organize and process incoming records and requests promptly and accurately. Ensure the correct and timely input of database entries. Verifies own and others work. Collaborate with customers to ensure the correct and timely implementation of customer requests. Coordinate and/or perform scanning activities to ensure projects are completed timely and accurately. Responsible for accurate filing and maintenance of controlled documents and records. Maintain an organized inventory, directory, or index of all records in the validated records management system. Advise on current industry best practices and professional trends. Promote the company’s objective to reduce the use/creation of physical hardcopy files. Conduct research and retrieve information and documents as requested. Prioritize & accomplish multiple tasks in a fast-paced, deadline driven and detail-oriented work environment. Collaborate with departments to determine and implement special records management/retention requirements. Keep abreast of basic requirements for compliance in own work area. May provide instruction or assistance to junior staff in a lead capacity. Notify manager of compliance questions and issues. Participate in training on issues affecting own area of work. Audit records or assist an Auditor in doing so Support maintenance of the secured archival room. Provide additional support and assistance on tasks and projects as directed by management.Skills:regulated environmentQualifications:Education & Experience: Minimum High School Diplomaand 3+ years of relevant experience in information governance, records management, data governance, knowledge management, or library work.or 5+ years of relevant experience in the pharmaceutical or other regulated industryKnowledge & Skills: Ability to analyze data and interpret information to improve the management of product records. Ability to apply and explain moderately complex policies and procedures related to the job assignment. Acquires knowledge or competencies quickly through experience, study or by being taught. Challenges assumptions, pushes boundaries and exhibits intrinsic motivation to explore new solutions. Effectively shares and synthesizes information with others; able to affect decisions and guide stakeholders. Tailors communication and influence style depending on need. Leverages networks to share information and guide outcomes. Creates or finds appropriate and effective solutions to problems; plans to implement solutions. Demonstrates both ambition and agility to work digitally and pursues digital opportunities for the business to meet organizational goals. Knowledge of techniques for providing a high level of customer service by effectively dealing with the organization. Ability to assist staff in records management procedures and the use of process software. Ability to establish, maintain, and foster positive and effective working relationships with those contacted in the course of work. Ability to exercise discretion and maintain confidentiality of records and information. Supports the team by sharing and effectively facilitating the exchange of resources and knowledge to successfully execute shared responsibilities and goals. Ability to work well on teams as well as independently. Knowledge of Legal aspects of records retention and disposal. Demonstrates a high degree of attention to detail.Experience Level:Intermediate LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Contract,Education and Training,Business Consulting and Services,3868748408
Clinical Management Consultants,Assistant Nurse Manager Cardiac Cath Lab,Not Applicable,"An acute care hospital in beautiful New York is looking for an Assistant Nurse Manager Cardiac Cath Lab to join their growing team!This 300+ bed hospital is known for commitment to care and growth as a community. They have received countless awards for quality, excellence, patient satisfaction, and so much more. They provide a wide array of services including behavioral health, orthopedics, hospice, intensive care, pulmonary, neurology, surgery, trauma, women’s health, and more.The Assistant Nurse Manager Cardiac Cath Lab will be responsible for daily patient care and personnel activities on an assigned shift. They will also be responsible for the delivery of nursing care related to the care of the geriatric, adult, adolescent, pediatric and neonatal patients. The Assistant Nurse Manager Cardiac Cath Lab will coordinate unit activities for a given shift, by facilitating a stable and organized work environment through leadership, direction and delegation to provide and maintain quality nursing care. They will coordinate and supervise in the interest of the Hospital, unit personnel activities on assigned shifts by promoting staff growth and development, participating in the evaluation process and counseling procedures, and determining and effectuating management decisions with respect to hiring, discipline, evaluations of performance and the direction and assignment of staff.The Assistant Nurse Manager Cardiac Cath Lab will get to enjoy all this city has to offer. Take a day to go visit the zoo or state parks. You can also go with friends and family to the museums or amusement park and grab a New York bagel afterwards. There’s something for everyone to enjoy!The right candidate will be given a competitive salary and benefits package. This acute care hospital provides several benefits including medical plans, dental plans, PTO, tuition reimbursement, life insurance, wellness discounts, short and long-term disability, and more! Come join a growing team today!Assistant Nurse Manager Cardiac Cath Lab, Cardiovascular Catheterization Lab, Service Line Assistant Nurse Manager, Cath Lab Assistant Nurse Manager, Cardiac Stress Testing, jobs, careers, New Yorknl@cmcwest.com",Not Applicable,Full-time,Health Care Provider and Management,Hospitals and Health Care and Medical Practices,3868730168
Clinical Management Consultants,Executive Director of Hospital Operations,Not Applicable,"An exciting career opportunity for Executive Director of Hospital Operations is now available with a reputable healthcare system in beautiful coastal and progressive Northern California.The Executive Director of Healthcare Operations will join an environment that seeks to coordinate care that best fit the needs of the communities they serve, with like-minded people who want to simplify the healthcare experience. With a commitment to teamwork and quality, together they offer exceptional care to their patients.The Executive Director of Hospital Operations will provide overall leadership and direction for the acute care hospital operations to deliver the highest quality and cost effective healthcare within a fully integrated delivery system. In partnership with Nurse Executives and other Physicians, the Senior Director of Healthcare Operations will be accountable for identifying and implementing opportunities to optimize operational performance, physician alignment, patient experience, financial performance, and provider and staff engagement.The Executive Director of Hospital Operations will execute system strategies that reflect shared priorities for clinical effectiveness and financial performance. Reporting to the Chief Operating Officer COO, the Senior Director of Healthcare Operations will effectively manage the overall cost structure through the development of effective support management functions and create efficiencies in systems and processes through utilization of continuous improvement processes to ensure effective operations.The Executive Director of Healthcare Operations will serve as a member of the executive leadership team working cooperatively with team members on the development, implementation and evaluation of the group practice delivery system. The Senior Director of Hospital Operations will plan, execute, monitor, and evaluate the operations within the assigned geographic area, ensuring operational excellence that supports the organization's strategic focus on quality, service, and affordability that meets the overall strategic direction of the healthcare system.The Executive Director of Hospital Operations will be responsible for implementing and monitoring policies and procedures that ensure high-quality, efficient and compassionate patient care. The Executive of Acute Care Hospital Operations will work collaboratively with the geographic leadership team, service line leaders to promote planning, innovation, and problem solving to align back with enterprise strategy. Has authority and accountability for the assigned geographic area, including patient satisfaction, quality of care, financial goals (Incumbent will have financial accountability for budget and revenue for the assigned geographic area), and responsibility of managing all capital expenditures.The Senior Director of Hospital Operations will maintain high employee engagement and positive relationships with employees and management staff to enhance productivity and the quality of work life in the organization. The Executive Director of Healthcare Operations will lead efforts to improve the work environment and optimal caregiver engagement that empowers employees at all levels to be innovative and action-oriented while advancing a culture of accountability with clearly established lines of authority and decision-making.  Come to work at this expanding healthcare system for a richness of experience beyond the practice of exceptional medicine. With a multi-cultural staff, it offers opportunities to work and grow among people from a wide variety of cultures, backgrounds and traditions. Join now!Senior Director of Hospital Operations, Executive Director of Hospital Operations, Vice President VP of Operations, Vice President VP of Healthcare Operations, Vice President VP of Hospital Operations, Executive Director of Operations, Executive of Operations, Chief Operating Officer, COO, Chief Executive Officer, CEO, Medical Group COO, Medical Group Chief Operating Officer, Medical Foundation COO, Medical Foundation Chief Operating Officer, Clinic COO, Clinic Chief Operating Officer, Ambulatory COO, Ambulatory Chief Operating Officer, Urgent Care COO, Urgent Care Chief Operating Officer, Medical Group CEO, Medical Group Chief Executive Officer, Jobs, Californiafenny@cmcwest.com",Not Applicable,Full-time,Health Care Provider and Management,Hospitals and Health Care and Medical Practices,3868731174
Actalent,Cad Technician,Entry level,"Our client is currently looking to hire a  CAD Technician Designer  to join our team of Land Surveyors, Landscape Architects and Site Engineers in the  Virginia Beach, VA  area! Ideal Candidate will have a minimum of three years of experience in AutoCAD and Revit. This person will create and draft technical details as well as prepare variations of design. We are looking for someone who is self-motivated, eager to learn, able to work 40 hours per week M-F between 8 am and 5 pm.Skills:AutoCAD/Civil 3D Design and DraftingRevitLand/site development experienceExperience & Qualifications:1-3+ years of experience with land development, residential/commercialProficient in AutoCAD Civil 3DHigh School diplomaActalent is a global leader in engineering services and talent solutions. We connect clients with consultants for projects that align with their short and long term goals. Actalent offers a full range of benefits including health, dental, vision, 401k, and PTO.About ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Part-time,Information Technology,Business Consulting and Services,3868750162
DTEN,Product Design Engineer,Entry level,"AboutDTEN, a developer of enterprise collaboration solutions, that is changing the way teams connect, communicate and collaborate. With highly integrated, AI-powered technologies, DTEN helps teams bridge global organizational challenges of time and place. DTEN solutions provide high quality real-time, interactive, face to face experiences for teams to work together, from anywhere in the world, in the most creative and efficient ways.OverviewDTEN is growing! and we are looking for a Summer Intern to support our Product function.. This is an opportunity to be a part of a Product Team with deep expertise in Product Design and Engineering and to support them on a variety of initiatives while learning everything from R&D to Design and implementation around DTEN’s line of Products.What You'll BringYou’re able to follow instructions and work independently on executing tasks assignedYou’re a team player that can follow and lead as the situation dictatesYou have curiosity to learn from individuals with wide industry knowledge You are able to plan, organize and prioritize work ResponsibilitiesProcess and analyze RMA and help with the product beta programPartner closely with our team to assist with gathering information required for DTEN Product Beta programQuality AssuranceLearn and build your skills while working side by side with a World Class Product TeamCompensation / Salary Range~ Base Salary: $72,000 - $115,200 salary determination based on relevant experience and qualifications~ Equity~ Benefits: Medical, Dental, Vision, Life~ 401 K",Entry level,Full-time,Engineering and Information Technology,Telecommunications,3868732140
Actalent,Drafter,Entry level,"Description:DUTIES AND RESPONSIBILITIES: Reviews specifications and engineered designs for constructability and manufacturability. Reviews customer documents and discusses any discrepancies with the appropriate team member(s). Creates Submittal Drawings and Shop Drawings based on engineering data and/or customer requirements. Completes drawings, DXF files, and Bills of Material on time per project requirements. Checks own work for completeness and accuracy prior to submission for approval and fabrication. Makes corrections to drawings from redlines with proper documentation. Performs other job-related tasks as assigned by the Drafting Manager. Works closely with cross-functional team members.Skills:Drafting, Inventor, Steel, Structural steelAdditional Skills & Qualifications: Proficient with Autodesk Inventor. Demonstrated knowledge and skills in structural or mechanical drafting. Demonstrated skills using mathematics, geometry, and trigonometry. Ability to prioritize multiple projects and meet deadlines. Ability to work well with other team members. Ability to work overtime as required. Demonstrated knowledge of AWS weld symbols. Demonstrated knowledge of common drafting practices and standards. Proficient with Microsoft Office (Excel, Outlook, Word). Basic knowledge/understanding of engineering principles. Basic knowledge/understanding of manufacturing processes. Strong attention to detail. Strong problem-solving skills. Strong organizational skills.About ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Contract,"Design, Art/Creative, and Information Technology",Business Consulting and Services,3868748496
Clinical Management Consultants,Cardiac Catheterization Lab Staff RN,Not Applicable,"An exciting opportunity is readily available in the greater New York area as a Cardiac Catheterization Lab Staff RN.Join a health system recognized for their exceptional patient care throughout New York. This Cardiac Catheterization Lab Staff RN has the opportunity to work at a state-of-the-art facility that uses the most advanced technology and techniques. This 400 bed acute care hospital is located in the greater New York area, recognized for their medical surgical, cardiac ICU, and onsite emergency department. Founded over 100 years ago, this acute care hospital is part of a nationally recognized health system and also affiliated with one of the most reputable New York Medical Teaching Institutes in the region. Recently completing a large remodel, this hospital continues to grow, excited to welcome highly innovative, dedicated individuals to join their team.This talented Cardiac Catheterization Lab Staff RN will coordinate nursing care for patients undergoing diagnostic and interventional Catheterization and Interventional Radiology Labs. This Cardiac Catheterization Staff RN will perform assessments, deliver direct patient care, and be the liaison between the patients, patients families, and the medical specialists. Ideally the Cardiac Catheterization Lab RN will have prior experience operating physiological monitoring equipment, PACS, data analyst systems, and other related technology.Residing in the greater New York area, the Cardiac Catheterization Lab Staff RN will work at a facility located just outside of New York City, easily commutable from New York or New Jersey. This hospital is surrounded by delicious food and endless entertainment for the Cardiac Catheterization Lab RN to enjoy. Additionally, the Registered Nurse Cardiac Catheterization Lab can spend their free time enjoying local outdoor activities such as hiking, biking, and spending the day at the beach.Don’t wait, learn more about the opportunity to join a prestigious health system as a Cardiac Catheterization Lab RN. The hospital is actively interviewing and is prepared to offer the Registered Nurse Cardiac Catheterization Lab a generous salary, full suite of benefits, potential relocation assistance. Take the next step in your career and work alongside a highly motivated team of professionals.Cardiac Catheterization Lab RN, Cardiac Cath Lab RN, RN Cardiac Cath Lab, RN Cardiac Catheterization Lab, Registered Nurse Cardiac Catheterization Lab, Cardiac Catheterization Lab Registered Nurse, Registered Nurse Cardiac Cath Lab, Jobs, Careers, New York, NY, New Jersey, NJleah@cmcwest.com",Not Applicable,Full-time,Health Care Provider and Management,Hospitals and Health Care and Medical Practices,3868730118
Tuskegee University,Online Enrollment Coordinator,Entry level,"The ideal candidate will possess a deep understanding of the nuances of online education, exhibit a strong commitment to student success, and work closely with various university departments to facilitate the onboarding of distance learners.ResponsibilitiesResponsible for overseeing the enrollment processes for online undergraduate and graduate students, ensuring a smooth transition and integration into the university’s academic programs.Leadership and Coordination: Coordinates the activities of enrollment staff, ensuring a cohesive approach to online student recruitment and retention under the direction of the Executive Director.Market Awareness: Monitors trends in online education demand and competition, adapting strategies to maintain and enhance Tuskegee University’s competitive edge.Student Onboarding: Manages the enrollment process for online students, addressing any challenges encountered during admission, registration, and integration into university life.Advising and Support: Acts as the primary liaison for online students, guiding them through admissions, transfer credits, and program requirements, and resolving any academic or administrative issues.Data Management: Maintains accurate and confidential student records, ensuring compliance with university policies and federal regulations.Collaboration: Works closely with the Office of the Registrar, Admissions Office, and academic departments to streamline the enrollment process.Orientation and Training: Organizes New Online Students Orientations, preparing students for the demands of online learning and familiarizing them with university resources and technology.Continuous Improvement: Keeps abreast of university policies, degree programs, and technological advancements to provide the highest level of service to students and faculty.QualificationsMaster’s degree in a relevant field.At least two years of experience in higher education, preferably in roles supporting non-traditional or online students.Desired SkillsTechnical Skills: Proficiency in Microsoft Office Suite, familiarity with educational technology platforms, and the ability to learn and adapt to new software.Communication Skills: Exceptional written and verbal communication abilities, including a confident phone presence and the skill to engage effectively with students, faculty, and staff.Interpersonal Skills: Strong relationship-building skills, with a focus on student advising and support.Analytical Skills: Capacity for critical thinking and problem-solving, with meticulous attention to detail.Flexibility: Availability to provide support during evenings, weekends, and holidays as needed.Working Conditions: This position may require occasional evenings, weekends, and holiday work to support online students and faculty. The role involves a blend of on-campus presence and remote activities, necessitating a flexible approach to workplace settings.https://tuskegee.peopleadmin.com/postings/1660",Entry level,Full-time,Education and Training,Higher Education,3868777836
Cogent Communications,Global Account Manager,Mid-Senior level,"Company  :Cogent Communications is a multinational, Tier 1 facilities-based ISP, consistently ranked as one of the top five networks in the world and is publicly traded on the NASDAQ Stock Market under the ticker symbol CCOI. Cogent specializes in providing businesses with high speed Internet access and Ethernet transport services. Cogent's facilities-based, all-optical IP network backbone provides IP services in over 206 markets globally. Since its inception, Cogent has unleashed the benefits of IP technology, building one of the largest and highest capacity IP networks in the world. This network enables Cogent to offer large bandwidth connections at highly competitive prices. Cogent also offers superior customer support by virtue of its end-to-end control of service delivery and network monitoring. A generous base salary, structured tenure pay increases and an uncapped commissions plan offers you an unlimited earnings potential. A full benefits package takes effect within 30 days of employment. Matching 401k and stock options are also included. Responsibilities  : Hunting to identify new business opportunities within a global sales territory and target market segments of IP Transit, Content creators/hosters, Carriers/wholesalers and Netcentric companies.  Through direct calling, email and contact efforts you will identify, qualify, and generate these new business opportunities by working directly with Key Decision Makers.  Compliment prospecting and selling efforts through onsite customer meetings as needed.  Use consultative and relationship building selling techniques to identify current and future connectivity solutions.  Help Cogent customers and prospects by positioning our services for new business by leveraging the global network footprint that includes commercial and retail buildings, carrier neutral hotels, data centers and colocation facilities.  Qualifications  : 3-8+ years of solid, B2B sales experience in a telecom arena with collocation, wholesale experience and data transit and transport.  Proven experience with a track record of success in a direct hunting, B2B sales role and quota achievement.  Demonstrated ability to identify, qualify and generate new business through extensive prospecting and research.  Strong oral and written communication skills are a must.  Ability to work in a fast paced, team environment with revenue deadlines.  Working knowledge of computer applications such as Microsoft Office and a CRM are a plus.  A college degree is preferred but not required.  If this sounds like you apply today!  Compensation: Pay Range: $40,000 - $90,000Commission: UnlimitedAdditional Compensation Potential: National Account Managers have an achievable upside opportunity to grow base pay by up to $25,000 - $35,000 based on performance. Our recruiting team will tell you how!Work Environment: To best support your success, this is an in-office position five days a week, allowing for focused mentorship, training and personal coaching. COVID-19 Policy: Cogent has adopted a mandatory vaccination and booster policy which requires all U.S. employees to be fully vaccinated ( including booster shots when eligible) against COVID-19. Prior to beginning employment, new employees must provide proof of vaccination or apply for and receive an accommodation to be exempt from the policy. By submitting an application or resume for this position, I understand that is an in-office position and agree to abide Cogent’s mandatory vaccination policy.“Cogent’s competitive advantage lies in our people...their spirit, their energy and their commitment.”Dave Schaeffer, Founder & CEOCogent Communications is an Equal Opportunity Employer.",Mid-Senior level,Full-time,Sales and Business Development,Telecommunications,3868774230
Actalent,Engineering Project Manager,Mid-Senior level,"Description: Your main task will be project management and execution within the catheter manufacturing Engineering program The primary focus of this role will be setting and delivering goals for the Manufacturing Engineering team to set-up and qualify the equipment Lead and execute the project by compiling the project plan, assigning tasks and delivering and reporting out on these tasks Coordinate deliverables for each engineer and track and report progress for each assigned task Report out daily, weekly and monthly on project performance against milestones Identify risks and proposed actions to mitigate the risks Coordinate external testing Create ECOs’ (Engineering Change Orders), DCOs' (Document Change Requests) Plans, Protocols and Reports under broad direction Create and / or update project documentation Support qualification of manufacturing equipment changes / process / testing and inspection, and ensure compliance to quality standards through the creation and execution of protocolsAdditional Skills & Qualifications: Bachelor of Engineering or Project Management with working knowledge of engineering principles and at least 5 years’ related experience and / or training in project management in the medical device industry Strong demonstrated experience managing projects Demonstrate good approach to problem solving and project management Knowledge and Interpretation of FDA guidelines and ISO requirementsAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Mid-Senior level,Contract,Project Management and Information Technology,Business Consulting and Services,3868749761
CompHealth,Psychology,Mid-Senior level,"El Segundo is a beachside gem that is quickly earning a reputation as a unique corner of southern California. It has a friendly, small-town charm and an ever-growing community of diverse businesses, El Segundo is a thriving coastal community.Contact your personal consultant to tell them what you are looking for in a telehealth position. CompHealth can make finding great opportunities simple, less stressful, and personalized to fit your needs. We have phenomenal relationships with facilities around the country, and a team dedicated to helping you with every step of the hiring process.Contact Jordan Porter jordan.porter@comphealth.com 203-663-9354.100% telehealth; malpractice coverage availableActive California or Texas license requiredConduct individual therapy sessions with patients to assess their mental health needsUtilize various therapeutic techniques, such as dance therapy or cognitive behavioral therapy2 years of experience working as a licensed mental health therapist requiredFamiliarity with ICD-9 coding and documentationCompetitive pay with W-2 or 1099 employment options; full benefits for CA or TX residents on W-2For more information, call/text Jordan Porter at 203-663-9354, or email Jordan.Porter@CompHealth.comOur services are free for youWe help negotiate your salary and contractWe coordinate interviews and help with licensesSpecialized recruiters match your career preferencesExperienced support teams take care of every detailPay from $40.00 to $70.00 hourlyRanges shown should be used as an estimate and are affected by many factors including the critical need of the position, your overall experience and qualifications, and other considerations. Please reach out to your consultant for more information.",Mid-Senior level,Full-time,Health Care Provider,Staffing and Recruiting,3868755492
Actalent,Supply Chain Manager,Mid-Senior level,"Job Description:This position has the responsibility and accountability for driving the high performance of the functional support areas of materials procurement, inventory management, warehousing, and inbound / outbound transportation to ensure the success of the whole plant in delivering outstanding, yet efficient and cost effective, service. The Supply Chain Manager will direct and implement on overall Supply Chain strategy to support new programs, production programs, targeted cost reductions, supplier deliveries, supplier quality initiatives, and other operations objectives.The Supply Chain manger ensures clear and concise communications between programs, operations, engineers and suppliers. The Manager will provide expertise and guidance on technical specification definition, performance parameters including milestone schedule criteria and contract deliverables. The Manager serves as the focal point and primary interface to the program team relative to performance of subcontractor’s efforts and will lead efforts to establish contracts with key suppliers.Additional Skills & Qualifications:Bachelor’s Degree in Business, Supply Chain Management or technical discipline from four-year college or university or 15 years related experience and/or training; or equivalent combination of education and experience.5+ years of experience in the Aerospace industryGreat leadership capacity: cross-functional communication, project management,Oracle proficiency preferredProcess improvement and optimization, SOP creation10+ years of experience in subcontract negotiation, development and managementExperience in Lean Six Sigma manufacturing, Green Belt preferred.About ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Mid-Senior level,Full-time,Management and Manufacturing,Business Consulting and Services,3868747095
Actalent,Bioanalytical Scientist,Mid-Senior level,"Great opportunity to work with a leading global contract development and manufacturing organization (CDMO) dedicated to the production of cell and gene therapy products.Job Description: Perform laboratory experiments for client project.Perform analytical testing for client project.Preparation and scheduling of laboratory equipment for experiments.Provide technical leadership of client products during manufacturing and development.Direct technical communication with clients during manufacturing and development.Support manufacturing in identifying and resolving manufacturing process constraint.Lead the generation of manufacturing and development documentation.Generating experiment protocols and reports for development projects.Qualifications: Minimum of a Bachelor's degree in relevant life science or engineering discipline.Minimum of 3 years' experience in aseptic cell processing, cell culture and cell analytics under the guidance of scientific protocols.Demonstrated ability to deliver projects to specific timelines and budgets.Experience in working effectively and delegating tasks in a team-based environment. Why work here? For more than 20 years, they have been offering clinical and commercial manufacturing services, development solutions, and technologies while providing outstanding quality and reliability. This opportunity provides fantastic opportunity to progress into leadership roles and a chance to gain exposure with multiple different cell lines.About ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Business Consulting and Services,3868750137
